source_id,ra_deg,dec_deg,paralaxe_mas,erro_paralaxe_mas,pmra_mas_ano,pmdec_mas_ano,vel_radial_km_s,G_mag,BP_RP
1234693112077610880,221.596506,16.492601,56.3664,0.0163,-108.6187,-921.8756,42.88,8.7127,1.5724
3480332916165099904,176.814496,-30.287524,56.3626,0.0169,-266.1284,-227.8209,14.00,6.3047,0.8606
6572811211549713792,327.883114,-40.290949,56.3272,0.0550,402.6220,-265.8136,,15.3871,4.1817
5443051537858529920,160.460482,-36.630456,56.3140,0.0171,-96.8785,68.7242,31.68,10.6189,2.3359
596779044285545984,132.676025,7.864124,56.3132,0.0501,-105.5685,15.7406,-12.30,9.3157,1.9531
5443051537858529792,160.465461,-36.633058,56.3104,0.0160,-93.4961,70.1228,30.89,9.4393,1.9348
763973668623022464,170.679631,37.930159,56.2907,0.0438,248.0717,13.1059,,14.9579,3.9298
3459586677937737088,182.347605,-38.262762,56.2828,0.0192,-137.5164,-210.9812,28.14,13.4510,3.1366
1821708351374312064,301.024118,17.068324,56.2693,0.0433,-387.4718,-419.4972,5.14,5.6452,0.7685
4271449399422291712,275.235898,-1.053957,56.2648,0.0451,-511.0630,-968.0038,-33.50,12.1318,2.6936
4155146598548456064,280.073681,-10.467801,56.2566,0.0159,-143.1508,-556.8648,-69.82,10.6382,2.1261
1191518146611956096,238.299717,13.194132,56.2405,0.2206,-150.6178,-561.2397,39.77,5.9266,0.7916
5602386058511578368,118.543866,-25.302279,56.2356,0.0127,-300.8564,201.0425,63.08,9.0898,1.7891
676689831406224384,122.055366,21.101077,56.2336,0.1134,-270.0704,-364.0819,,10.1583,2.4997
5087043657197267200,56.711257,-23.252077,56.2281,0.1393,-159.9199,-529.6464,7.83,4.1131,0.5944
5110641302736199424,58.583406,-14.626996,56.2053,0.6626,-70.9501,86.4028,,15.6936,4.4016
2056115198113182208,307.093710,34.202207,56.1988,0.0148,349.6226,-48.3666,-29.53,13.2904,3.0602
6634032740544236032,272.608245,-62.001231,56.1961,0.2674,-76.9519,222.4518,30.00,5.3117,0.7728
2045458628362127360,294.682996,33.194413,56.1888,0.0163,142.4690,261.0109,-29.59,12.5707,2.8482
4438043930922131072,243.927534,5.777337,56.1763,0.1463,141.7918,-103.0992,,17.5527,4.9936
4188996885011268608,299.348777,-12.566253,56.1739,0.0433,-89.6009,-518.0900,-10.51,13.5302,3.4447
1125337098625077504,135.054475,75.372362,56.1636,0.0168,43.3686,-105.9830,-43.18,13.2939,3.0462
2741452134407577216,4.234168,5.121228,56.1589,0.0345,-89.9271,-623.9353,-2.28,12.3886,2.9207
2553195883802687104,14.435384,5.855733,56.1485,0.0234,-55.5184,1.4034,-15.97,9.5639,1.8586
1554835340053676800,197.231078,49.080650,56.1296,0.0163,-99.3129,56.4420,11.02,10.2201,2.0651
5041034524411980288,17.329387,-24.507395,56.1284,0.0211,278.5155,-183.7487,11.13,13.0098,3.0444
5602379190880667904,118.484444,-25.399493,56.1226,0.0361,-297.9984,206.5253,,16.0335,1.1156
2014653404891943936,343.583130,60.994860,56.1226,0.0198,-705.4854,-132.5137,-30.67,11.5994,2.6012
1701585301586363904,219.305298,75.611517,56.1132,0.0169,168.9692,-131.5344,-5.88,11.6557,2.3854
657608666099404544,129.282574,15.125338,56.1118,0.0247,-127.0560,-894.2040,83.64,10.7386,2.4003
892160231749198848,112.278790,31.785435,56.1117,0.3924,137.9973,129.0354,-2.67,4.0948,0.4803
1515952176488267008,194.416227,35.224418,56.1107,0.2844,-277.6478,-107.8261,-8.83,9.7722,2.0501
2368212771939556992,3.991428,-16.615978,56.0962,0.0929,-117.5386,6.8201,19.05,11.7479,2.9109
2836609093355562496,342.275645,22.609151,56.0844,0.0318,522.6480,59.5511,,14.3704,0.1155
1701585301586364032,219.291410,75.615185,56.0808,0.0153,163.7438,-145.8297,-5.37,11.1527,2.2730
3927886100593557888,193.710378,11.985616,56.0762,0.0295,-274.4580,-393.3399,,13.8977,3.4585
6313600142709958144,225.180819,-11.137268,56.0678,0.0258,-15.4778,-481.0977,14.71,8.8450,1.7588
16386404041502592,52.146807,11.498831,56.0590,0.1493,542.1737,256.9313,,16.8414,5.1009
4579825847951057792,273.278475,26.030906,56.0417,0.0227,221.0621,-37.2629,-8.20,11.9191,2.8789
4388138816124225792,257.033135,2.958532,56.0375,0.0258,-11.9299,-397.7809,,15.0956,0.5102
676689831406224128,122.053528,21.103488,56.0084,0.0204,-296.6979,-355.7149,79.32,8.8436,1.6875
596779044285041792,132.676038,7.864451,56.0073,0.0393,-43.4123,-26.9913,,9.0725,1.7880
615779464207025152,150.677580,14.985897,56.0061,0.1125,157.0212,-235.6461,1.84,12.7598,2.9482
2907884728469088384,86.459369,-27.162896,55.9954,0.0182,-75.0227,201.7850,40.16,12.9788,2.9232
4229940258487034368,307.508547,0.398717,55.9893,0.2067,132.5401,23.8901,9.99,13.5311,3.0827
3868080055385587840,166.432482,10.232819,55.9882,0.0213,609.5385,-703.3596,-57.34,11.2710,2.4794
2904830113367963264,81.562703,-32.505157,55.9858,0.0165,245.5336,-89.3222,22.57,7.4226,1.1479
493650660396520064,57.008656,68.678591,55.9837,0.1055,129.5319,258.1571,,10.4781,2.1909
1990050457838764544,342.585337,51.606407,55.9679,0.0149,-20.7311,-209.7089,-12.35,13.3351,3.1277
579567598501642368,138.723197,4.442910,55.9338,0.1607,-75.4455,19.6041,12.19,7.6537,1.3018
2442996678074668288,358.913617,-6.144283,55.9200,0.0439,-480.2373,-378.8858,17.83,10.1541,2.3344
2188222203084317184,307.300017,57.840672,55.9023,0.0314,21.4054,-327.3868,,15.0593,3.9791
6798222846275675520,309.850886,-29.446241,55.8955,0.0535,319.6140,-737.4361,,15.1789,4.0989
6576809826101726208,319.392041,-44.742891,55.8894,0.0874,16.7650,117.8132,-8.37,13.2006,3.0514
6244076338858859776,241.420067,-20.451591,55.8809,0.2207,295.0103,-351.0958,,7.0510,1.2712
2526788363283721984,8.933796,-5.687455,55.8684,0.0341,-9.1399,-266.6998,,14.1260,3.5216
1385293808145621504,242.602127,43.816321,55.8657,0.0291,131.7447,-297.0252,-13.93,6.3952,1.0020
755921425282888960,156.056273,39.043057,55.8645,0.0259,-92.2740,100.8402,1.03,12.4187,2.9157
755921429576863744,156.054438,39.042339,55.8579,0.0282,-94.0206,115.3282,0.86,12.7820,3.0288
369092520004831232,10.207364,40.184199,55.8412,0.0235,356.3182,-669.2053,-63.33,7.0927,1.1135
2218904319868065408,333.858989,66.225295,55.8339,0.0236,3.8593,208.8902,-0.11,11.6140,2.6935
415665118140313472,9.639517,51.466233,55.8290,0.0329,-228.5661,35.5386,14.58,11.5197,2.4615
493650660400463488,57.005835,68.674006,55.8254,0.0135,124.6647,250.5281,2.44,8.7722,1.5947
2322574488107786624,6.111377,-27.026399,55.8243,0.0247,665.7549,83.9636,3.05,7.6293,1.1581
4188997606567280384,299.331417,-12.570278,55.8238,0.0247,-93.7739,-514.9429,-11.27,8.7295,1.6313
6336552379219937920,227.568387,-2.685426,55.8110,0.5017,-385.4319,34.4466,,17.2162,4.7450
5877160615677467520,228.620544,-57.890565,55.7933,0.0236,-374.0945,-388.7985,-22.73,12.5234,2.9614
2050589430625453824,288.123753,35.563949,55.7830,0.0299,229.5551,-133.7013,-53.20,11.0038,2.3761
6856077189625042688,308.402242,-21.336460,55.7799,0.1040,-117.6371,-71.0386,3.52,11.4829,2.4737
2410261949172008064,348.046278,-14.106452,55.7783,0.0240,-180.0211,-697.6283,39.38,11.7728,2.5913
1408029509583934464,254.472483,47.368535,55.7714,0.0173,-138.6942,267.6389,-9.04,10.4186,2.1911
6427244702486210816,301.396266,-67.323893,55.7654,0.0245,845.2518,-674.2130,-10.76,5.9155,0.8211
5296347755815266816,135.381415,-65.443600,55.7622,0.0153,-67.7316,206.1675,,13.3454,3.1679
1408029509584967168,254.470622,47.367894,55.7508,0.0164,-145.6694,272.1731,-6.87,7.5214,1.1745
6270906415441315840,214.751112,-25.814436,55.7507,0.0467,-364.0975,341.4304,,10.6994,1.1960
1017783146073299328,134.897523,53.729862,55.7338,0.4202,-268.9655,-181.4044,6.18,12.0937,2.8108
1408029436569383296,254.425034,47.363308,55.7183,0.0159,-139.5752,262.0934,-7.35,7.6223,1.2025
3985153334796556928,166.005584,19.989905,55.7046,0.3862,55.1276,121.4935,,19.5540,4.0060
4423007800173036544,236.812014,1.822481,55.6935,0.3672,-213.4182,-65.4039,,14.4500,3.9425
1366580223320727808,260.196642,49.250380,55.6930,0.0430,542.9223,-1177.6512,-22.96,13.0572,2.8803
6612817835477756160,329.702651,-32.442033,55.6859,0.6332,-388.9608,-349.1105,38.33,14.0087,3.3476
4324728640519965824,246.698941,-17.394577,55.6614,0.2596,-339.6640,-400.0882,,13.4614,3.1682
6805792571514600960,313.056292,-25.071549,55.6107,0.0430,86.8021,-152.9614,,16.0308,1.1290
6274832977622107264,210.692686,-24.528815,55.6055,0.0241,-363.9721,374.2271,,11.1513,2.3205
6270906415441316224,214.751959,-25.813805,55.5900,0.0531,-359.0368,364.4261,-22.28,5.7329,0.6915
3546332682170832128,170.985886,-18.363746,55.5846,0.0463,-611.0981,-45.7675,2.64,11.9070,2.5999
819750862709551360,145.857135,42.687889,55.5758,0.0258,35.7873,-826.0525,-12.42,7.7435,1.3403
3045251148530763392,108.969348,-11.759695,55.5295,0.3012,706.4775,-381.3542,,19.3021,3.6075
6473160651658069120,300.556488,-54.433819,55.5167,0.0526,61.5745,-365.2540,,15.4865,4.3183
1768825106253209984,327.952218,13.603839,55.4999,0.0663,191.4097,-89.3788,,12.6816,2.9973
5669429299704388352,153.031522,-18.617806,55.4931,0.3966,-521.1245,-2.5584,-3.28,9.2397,1.8885
2316867885320845696,5.483850,-31.406921,55.4757,0.0204,63.3987,-194.0043,16.37,10.1884,2.2704
6013642341180098432,233.067652,-35.351264,55.4612,0.0430,71.2744,-85.6506,16.11,12.4405,2.8197
2012619720701400192,355.966466,61.035418,55.4224,0.0179,-612.9232,-494.8447,-16.66,12.2029,2.6594
6576809826100275456,319.392039,-44.742660,55.4188,0.0775,9.0758,108.8582,-8.87,13.2024,3.0624
2228253123642541696,346.666455,71.725708,55.4018,0.0285,1254.6868,439.1919,-20.26,10.8392,2.2699
1678489647527832320,198.594949,66.376038,55.3966,0.0375,-395.5630,60.7436,,15.0921,3.9464
3637468383496879104,204.721312,-2.263474,55.3936,0.0316,-301.8184,-77.3562,-31.74,11.1202,2.3390
5611909104822545152,112.507726,-28.517138,55.3911,0.0209,-152.7186,90.8376,,13.9483,3.3693
2708839657453920256,335.056523,6.726799,55.3893,0.0209,284.6179,280.8527,-36.74,12.1837,2.5355
5661194090755452416,144.241119,-26.169922,55.3517,0.7495,6.6082,-23.8561,-3.47,12.2596,2.8048
4496383055821714816,269.593736,12.760552,55.3448,0.0194,334.6655,-294.7814,21.30,12.4690,2.6171
5861048509766415616,189.579870,-65.245680,55.3326,0.0172,3.3343,62.7320,59.76,11.5076,2.3891
646255212109355136,143.181597,26.987433,55.3291,0.0206,-147.2603,-246.5929,8.00,6.8134,0.9742
4883809068925124224,62.231659,-31.482746,55.3256,0.0232,-2.4002,-250.0332,6.37,13.0243,3.1080
1632113518378994304,256.828641,64.658798,55.3212,0.0886,227.0631,-94.3213,,17.0262,4.8138
4276822089967374336,276.568366,1.773848,55.3153,0.0239,-135.7553,304.3720,-56.68,13.2665,3.1604
57739208163471744,51.687384,19.243803,55.3142,0.0286,10.4700,-160.2222,-34.31,13.3061,3.1503
646255246469567232,143.200293,26.994404,55.2924,0.0713,-143.8148,-245.0922,,13.8264,3.5940
5669427512997660800,153.005349,-18.725967,55.2898,0.0357,-522.3525,-12.9680,,15.3305,0.6153
459215468053012096,34.984285,59.323353,55.2864,0.0432,89.5651,-200.6055,,15.1549,4.1150
2238597054155896832,292.778867,58.584235,55.2767,0.3519,-507.3262,-397.2970,11.58,6.3649,1.0637
3126453655659835136,101.840462,2.519253,55.2676,0.0367,-412.0330,24.8360,,15.5855,0.5013
3837746380705638656,142.289069,-2.750870,55.2676,0.0249,138.5793,-17.3007,11.62,6.9487,1.0394
1798588409277193984,321.740491,25.515615,55.2642,0.0895,-120.8705,-650.3557,,17.0016,5.1114
3740176925743994752,202.106456,13.776229,55.2511,0.0779,-235.9508,-575.9692,5.00,4.7790,0.9129
2564324345929277184,19.472270,5.471111,55.2482,0.0214,87.8131,-634.1879,-59.92,10.2038,2.0817
4267552520347776,47.563922,5.906239,55.2406,0.0328,-122.2030,-563.3434,-5.68,10.8856,2.3352
4516199240366268672,288.660465,19.308312,55.2230,0.0220,-618.3242,434.0915,-49.90,11.9968,2.7652
1462061709995883136,200.884191,29.238587,55.2100,0.0249,-470.5353,247.4599,,8.8447,1.7774
4768702571002262912,82.738260,-53.515636,55.2058,0.0140,-11.2912,-251.8276,-16.38,10.3129,2.1746
3192982561632526208,64.408265,-7.999949,55.2050,0.1184,454.3690,49.1173,,16.3900,4.9269
4105057482987021184,281.253491,-14.151482,55.2002,0.0422,47.5281,-85.9459,-23.68,12.2020,3.2494
628865130046268672,153.720463,21.395135,55.1934,0.3536,-183.9717,-222.3524,32.63,12.8651,3.1166
1462061709996744448,200.884719,29.238599,55.1931,0.0313,-457.2178,238.1871,,9.1958,1.7999
5900432500841313920,227.733249,-51.692938,55.1865,0.0197,-337.2178,63.8259,98.83,11.9731,2.4533
4516199313406309504,288.660269,19.319636,55.1862,0.0439,-614.3308,434.9464,,10.3889,2.5732
892215482207937152,112.258199,31.994624,55.1857,0.0234,158.1695,175.8729,-4.33,7.4511,1.1265
1772187382746856320,326.131604,14.771437,55.1480,0.0348,231.1078,-113.2001,-16.94,5.8196,0.7609
4534214948839463040,282.918515,24.458792,55.1464,0.0173,-355.6959,-35.1062,-63.01,11.6424,2.5263
4105057482994688384,281.254256,-14.151982,55.1253,0.0443,33.4776,-91.4664,,12.3026,3.2303
3719665845564967552,203.382726,8.587179,55.1239,0.0266,-506.3646,93.7707,-6.35,7.6365,1.2370
3144837112115126400,117.564865,7.185681,55.1048,0.0557,209.9103,-1790.4958,,16.3454,1.2337
4293873732939569920,290.362101,6.222660,55.1027,0.0338,135.2680,-70.7555,,15.5857,0.7814
3562717226488303360,164.698125,-15.804655,55.0985,0.3208,-258.5763,30.8413,,19.2163,3.6021
4353476020565733632,252.720774,-4.844118,55.0980,0.0213,-750.1248,-235.4044,-21.29,12.2225,2.6704
2667464656943675392,325.850313,-6.997072,55.0964,0.0266,-11.4118,-91.6576,,14.5239,0.2608
2940211607277084672,97.507528,-18.672992,55.0778,0.7040,336.9392,-518.4294,,17.2347,4.9231
3730621070186855424,194.847107,7.731900,55.0770,0.0353,-677.9149,0.0245,18.49,14.0808,3.4305
6573778541262656256,333.650590,-38.986990,55.0764,0.0458,1011.7329,-368.5152,,15.7832,0.7336
2125777643503392640,291.825777,42.530790,55.0628,0.0134,410.3331,-165.3817,-0.75,13.5131,3.0378
3812355294262255104,171.689586,3.007159,55.0618,0.0304,-728.1307,188.5540,3.63,7.2712,1.1758
3606183188877989376,207.027169,-13.744391,55.0284,0.0240,-687.9203,-513.0140,-17.62,13.5134,3.1191
72117556076986368,33.986507,10.254962,55.0190,0.0390,617.7930,25.0456,,13.9272,3.3695
4540061704989418240,259.002031,11.056127,55.0169,0.0287,-137.4347,-347.4557,-45.62,9.9888,2.1200
2173367633501430272,324.572346,52.955345,55.0125,0.0467,218.4334,26.8534,,15.8046,4.4042
3812355328621651328,171.685610,3.013903,55.0090,0.0240,-725.9629,180.9803,4.18,6.2984,0.9372
1228555023991501184,215.933913,14.445206,55.0088,0.2361,358.3686,-544.2207,,14.9959,4.0071
806039471675754112,155.967189,43.892553,54.9745,0.0315,178.6746,3.9516,,13.4534,3.4001
3903318372263850368,188.750913,9.827072,54.9739,0.0269,-449.1789,-319.1496,32.85,10.4528,2.2815
5808918155180366336,245.748443,-69.099260,54.9688,0.0286,-1045.8385,-1275.6139,-14.03,14.7085,3.6573
3144837318276010624,117.561716,7.188999,54.9675,0.0611,211.5197,-1782.6184,,16.5920,1.4003
1836834337140192128,302.653515,28.200906,54.9618,0.0226,130.8889,-44.4889,-16.85,13.9351,3.4634
1265976524286377856,222.566581,23.911984,54.9502,0.0343,144.3955,31.6611,-2.63,5.7293,0.7587
2098118397710725248,281.329820,38.891746,54.9460,0.0701,201.0066,353.9415,,16.4862,4.7671
1141280704422528128,101.556525,79.562126,54.9380,0.0595,-99.1630,-604.0423,15.30,5.3004,0.6894
4124397553254685440,263.426478,-16.914092,54.9353,0.2147,71.3971,-38.8619,,18.4724,3.9502
3665076433275547904,207.254823,2.789899,54.9304,0.4811,153.3714,-331.7395,,10.8929,2.2661
4879850208590379904,73.925578,-28.564919,54.9199,0.0173,187.8907,-226.5119,5.97,7.7714,1.2887
3837697972130323456,142.287732,-2.769078,54.9187,0.4523,116.3744,-31.2648,9.93,4.4650,0.6165
4677345043203760896,67.025473,-62.155435,54.9164,0.0208,179.7510,348.1672,17.62,11.7630,2.7227
549007291282705024,44.339287,76.551349,54.9036,0.0177,690.9198,-399.8938,69.79,12.2481,2.5324
683184784030475520,125.015999,27.216029,54.8749,0.0906,-17.4754,-377.0719,32.86,4.9889,0.6597
893214796542513280,109.882472,32.828550,54.8692,0.0302,408.4340,-347.3854,-69.57,9.3605,1.8814
2954555801611979648,79.652454,-28.699919,54.8656,0.0223,-37.7006,432.8596,22.57,14.2191,3.4395
6062166950455776512,198.561891,-59.102727,54.8608,0.0288,-220.5455,-142.1146,,9.6757,1.8238
3540112504374165888,173.655200,-23.872188,54.8476,0.0248,-608.2215,-295.2187,-26.19,10.3565,2.0384
2787758616366123136,14.163071,17.458413,54.8456,0.0406,683.3395,-291.7538,-26.22,12.3330,2.8942
4489306942580947584,265.475162,9.680500,54.8404,0.0618,-340.2784,-259.7915,,15.9319,4.6367
3593710810008880768,173.781929,-5.660622,54.8257,0.0199,300.5822,-948.1630,29.22,13.3423,3.0762
6062166950467100032,198.560951,-59.103918,54.8247,0.0809,-248.6782,-153.1761,-63.57,4.7883,0.6538
3526420114274019456,188.015645,-16.196264,54.8135,0.1562,-424.5968,-58.2411,-1.16,4.2096,0.5265
6338748894214299264,221.977494,-3.158167,54.8114,0.0249,-545.4260,377.3625,-60.47,12.2905,2.3725
3561574971346845440,169.091476,-14.693912,54.7921,0.0192,-174.2735,-120.5100,16.11,9.3331,1.7911
6851779920225659136,301.128856,-23.702136,54.7918,0.0439,119.3396,-339.1456,-7.38,11.5806,2.9495
3517619520125627904,182.076205,-21.019361,54.7906,0.0405,34.5531,-271.8611,39.54,14.5370,3.5859
1603611493015735296,218.056592,49.651166,54.7859,0.0182,-583.0443,-107.6799,-49.16,12.0650,2.6535
5764485618978306176,134.804510,-0.979104,54.7796,0.0471,156.6355,-119.5887,,16.1033,1.0989
2025389380082340992,294.309500,27.721966,54.7767,0.0156,439.5954,21.4669,,13.0613,-0.0124
5736025550767699968,136.167866,-12.323080,54.7540,0.0228,90.4882,-681.1043,,13.9407,3.2660
656328319169788032,125.484800,17.816230,54.7493,0.0334,-520.9127,146.6980,79.52,14.0885,3.3246
5739942011185493888,143.105411,-11.184484,54.7362,0.0244,-248.0396,34.2774,6.99,7.4884,1.1448
1359938520253565952,255.652487,47.085673,54.7359,0.0176,123.2737,853.6389,-47.08,6.5837,0.9050
4497494077967197568,274.009830,13.911164,54.7331,0.0159,98.7898,-501.1038,6.31,9.4792,1.8556
6029992663310612096,256.116435,-28.583872,54.7260,0.0236,83.3094,-268.6140,14.08,6.3801,0.9633
2324785228033780608,354.964483,-32.744761,54.7193,0.0254,133.7727,-304.6805,-7.42,6.9733,0.9866
4623036865373793408,84.299541,-80.464458,54.6825,0.0354,310.9088,1049.0605,10.71,5.5116,0.7607
4058369298708349824,263.274904,-30.586138,54.6775,0.0234,-113.3669,-123.0095,40.09,12.4396,2.6641
747266452000257280,152.179407,34.241990,54.6678,0.0295,-64.2928,-61.4384,9.17,7.2862,1.1324
2135110259540829824,294.059909,50.220636,54.6659,0.0922,-8.1293,260.9482,-26.81,11.7929,2.6424
4206320171755704320,286.529868,-5.251405,54.6444,0.4812,216.4724,-44.7869,,17.3995,4.7830
495091536028866560,61.488389,71.275653,54.6251,0.0931,172.9517,-370.3667,,14.1988,3.5966
641821259671808896,149.110080,22.649147,54.6213,0.0340,-465.3145,-258.8934,59.04,12.7036,2.9825
6882393725554653056,316.218165,-16.967940,54.6176,0.0171,-916.0628,-2039.7906,-10.89,10.6239,2.1054
4058369298698605440,263.273424,-30.586480,54.6146,0.0292,-121.2275,-122.8576,44.42,12.5000,2.6530
3640244581637740416,213.380469,-6.958375,54.5892,0.0189,110.4543,136.7177,-1.63,9.4742,1.8262
4678664766393827328,64.124775,-59.299997,54.5752,0.0318,-44.7343,-175.4475,,12.4806,-0.1290
681999884156922368,121.493767,26.281287,54.5720,0.0213,-0.8292,-15.3902,-15.82,9.4749,1.9030
495091570387568512,61.492033,71.276309,54.5664,0.0206,171.0585,-379.0583,1.26,12.5480,2.8886
2579116591253816832,21.403694,9.755131,54.5639,0.6765,209.1264,-405.0445,-13.44,12.3652,2.7938
5593584059914156800,118.064191,-34.704379,54.5631,0.0665,-198.0961,238.8118,28.03,4.9402,0.5987
6186534394250282752,198.875154,-26.832349,54.5626,0.7956,-688.2603,-289.1069,,20.3100,3.0325
5593584059906793088,118.062861,-34.704477,54.5529,0.0203,-207.3742,228.3746,,7.9424,1.1897
6904064446906104832,307.182493,-11.475672,54.5524,0.0323,159.0973,-96.9753,-26.27,11.2181,2.6692
2407573643242037888,351.071230,-15.373269,54.5521,0.0363,194.3751,-48.8895,-4.40,14.6721,3.7203
5454284595324061312,160.435181,-31.199602,54.5436,0.0369,350.3458,-262.0604,,14.4374,3.5470
6000386835164904192,230.005204,-44.380191,54.5433,0.1921,-628.2005,-383.7745,,18.2646,4.7707
4898609629306412160,67.935452,-21.848603,54.5327,0.0200,450.8247,-682.1033,-18.37,14.2355,3.3314
5479222240596469632,104.997063,-61.335004,54.5252,0.0145,-161.8726,264.8356,22.03,6.6162,0.9549
6645504151509887744,293.516761,-52.421738,54.5101,0.0290,41.5756,-257.3293,-19.41,11.6013,2.6662
4213581106021661184,292.770039,-3.102897,54.5077,0.0397,198.1394,480.1649,,14.6526,3.7090
3815264842546968192,168.303738,4.482196,54.5058,0.0211,-315.5212,-33.1351,16.40,8.2626,1.4394
6371660537113102976,321.987234,-72.287948,54.4885,0.0171,120.8228,68.0832,-5.51,11.9013,2.5358
