tempo_s,strain_H1,strain_L1
-0.720947,-7.764516e-20,-9.412800e-19
-0.720703,-9.008298e-20,-9.373029e-19
-0.720459,-1.376652e-19,-9.416853e-19
-0.720215,-1.072229e-19,-9.233985e-19
-0.719971,-6.442044e-20,-8.995473e-19
-0.719727,-9.241217e-20,-8.975854e-19
-0.719482,-1.174197e-19,-9.207803e-19
-0.719238,-1.047384e-19,-9.370310e-19
-0.718994,-7.256878e-20,-9.240783e-19
-0.718750,-6.833365e-20,-9.148092e-19
-0.718506,-1.169005e-19,-9.185360e-19
-0.718262,-1.120057e-19,-9.040687e-19
-0.718018,-5.556743e-20,-8.831417e-19
-0.717773,-7.025016e-20,-8.832959e-19
-0.717529,-1.065141e-19,-9.033867e-19
-0.717285,-9.579141e-20,-9.187106e-19
-0.717041,-6.814263e-20,-9.070292e-19
-0.716797,-5.353570e-20,-8.926867e-19
-0.716553,-9.044655e-20,-8.938853e-19
-0.716309,-1.077031e-19,-8.820224e-19
-0.716064,-5.305237e-20,-8.628961e-19
-0.715820,-4.518279e-20,-8.686456e-19
-0.715576,-8.837762e-20,-8.891676e-19
-0.715332,-9.066972e-20,-9.016685e-19
-0.715088,-6.085797e-20,-8.898557e-19
-0.714844,-4.020011e-20,-8.716209e-19
-0.714600,-6.812794e-20,-8.708739e-19
-0.714355,-9.808406e-20,-8.616351e-19
-0.714111,-5.628079e-20,-8.464636e-19
-0.713867,-2.477104e-20,-8.529690e-19
-0.713623,-6.179848e-20,-8.733105e-19
-0.713379,-8.334702e-20,-8.847777e-19
-0.713135,-5.443617e-20,-8.732119e-19
-0.712891,-2.385096e-20,-8.544722e-19
-0.712646,-4.334164e-20,-8.504472e-19
-0.712402,-8.202674e-20,-8.432903e-19
-0.712158,-5.450199e-20,-8.319112e-19
-0.711914,-1.165385e-20,-8.421523e-19
-0.711670,-3.656035e-20,-8.611781e-19
-0.711426,-6.806992e-20,-8.679856e-19
-0.711182,-4.765506e-20,-8.586913e-19
-0.710938,-1.318777e-20,-8.393986e-19
-0.710693,-1.952379e-20,-8.301575e-19
-0.710449,-5.888726e-20,-8.263636e-19
-0.710205,-5.232073e-20,-8.183209e-19
-0.709961,-1.440872e-21,-8.292946e-19
-0.709717,-6.791750e-21,-8.525654e-19
-0.709473,-5.085893e-20,-8.571328e-19
-0.709229,-4.107182e-20,-8.459315e-19
-0.708984,-1.665436e-21,-8.283028e-19
-0.708740,7.811561e-22,-8.147333e-19
-0.708496,-3.337769e-20,-8.106103e-19
-0.708252,-4.207331e-20,-8.079692e-19
-0.708008,3.415526e-21,-8.217268e-19
-0.707764,1.813773e-20,-8.446968e-19
-0.707520,-2.419560e-20,-8.471938e-19
-0.707275,-3.121526e-20,-8.363235e-19
-0.707031,7.838143e-21,-8.201064e-19
-0.706787,2.453851e-20,-8.030890e-19
-0.706543,-6.572090e-21,-7.983807e-19
-0.706299,-2.776024e-20,-8.018206e-19
-0.706055,1.126595e-20,-8.180572e-19
-0.705811,3.788069e-20,-8.406349e-19
-0.705566,5.922133e-21,-8.417967e-19
-0.705322,-1.781363e-20,-8.288423e-19
-0.705078,1.410127e-20,-8.118317e-19
-0.704834,4.743496e-20,-7.940894e-19
-0.704590,2.157310e-20,-7.886463e-19
-0.704346,-7.999903e-21,-7.956467e-19
-0.704102,1.982754e-20,-8.154508e-19
-0.703857,5.733831e-20,-8.372812e-19
-0.703613,3.955062e-20,-8.396837e-19
-0.703369,3.734657e-21,-8.257698e-19
-0.703125,2.407691e-20,-8.096490e-19
-0.702881,6.560143e-20,-7.920020e-19
-0.702637,5.125149e-20,-7.829241e-19
-0.702393,1.479422e-20,-7.941009e-19
-0.702148,3.074664e-20,-8.168253e-19
-0.701904,7.228209e-20,-8.385244e-19
-0.701660,6.793290e-20,-8.400805e-19
-0.701416,3.279618e-20,-8.249898e-19
-0.701172,3.591401e-20,-8.101309e-19
-0.700928,7.988172e-20,-7.915320e-19
-0.700684,8.506850e-20,-7.817558e-19
-0.700439,4.206137e-20,-7.964979e-19
-0.700195,4.266595e-20,-8.226175e-19
-0.699951,8.876310e-20,-8.421970e-19
-0.699707,9.695552e-20,-8.444807e-19
-0.699463,6.106961e-20,-8.284747e-19
-0.699219,4.966582e-20,-8.119440e-19
-0.698975,9.166277e-20,-7.951659e-19
-0.698730,1.135444e-19,-7.822747e-19
-0.698486,7.301028e-20,-7.997705e-19
-0.698242,5.921243e-20,-8.310322e-19
-0.697998,1.015540e-19,-8.499066e-19
-0.697754,1.223136e-19,-8.512473e-19
-0.697510,9.411266e-20,-8.359744e-19
-0.697266,6.996850e-20,-8.205435e-19
-0.697021,9.997028e-20,-8.037453e-19
-0.696777,1.361879e-19,-7.908975e-19
-0.696533,1.076086e-19,-8.078599e-19
-0.696289,7.593213e-20,-8.415728e-19
-0.696045,1.121280e-19,-8.613543e-19
-0.695801,1.448383e-19,-8.607272e-19
-0.695557,1.222105e-19,-8.464879e-19
-0.695312,9.579241e-20,-8.309784e-19
-0.695068,1.124155e-19,-8.138270e-19
-0.694824,1.535774e-19,-8.016481e-19
-0.694580,1.430827e-19,-8.195299e-19
-0.694336,9.911188e-20,-8.562488e-19
-0.694092,1.213160e-19,-8.767692e-19
-0.693848,1.645985e-19,-8.747069e-19
-0.693604,1.516194e-19,-8.610146e-19
-0.693359,1.219967e-19,-8.459428e-19
-0.693115,1.236932e-19,-8.284699e-19
-0.692871,1.638672e-19,-8.147749e-19
-0.692627,1.757553e-19,-8.348813e-19
-0.692383,1.281373e-19,-8.748397e-19
-0.692139,1.311194e-19,-8.946470e-19
-0.691895,1.811124e-19,-8.921199e-19
-0.691650,1.782732e-19,-8.794569e-19
-0.691406,1.496553e-19,-8.648525e-19
-0.691162,1.425535e-19,-8.469197e-19
-0.690918,1.738543e-19,-8.354573e-19
-0.690674,2.010528e-19,-8.549107e-19
-0.690430,1.599913e-19,-8.949101e-19
-0.690186,1.401191e-19,-9.163724e-19
-0.689941,1.916444e-19,-9.113071e-19
-0.689697,2.070202e-19,-8.998623e-19
-0.689453,1.754943e-19,-8.862497e-19
-0.689209,1.612691e-19,-8.690464e-19
-0.688965,1.834151e-19,-8.572451e-19
-0.688721,2.201810e-19,-8.761658e-19
-0.688477,1.973567e-19,-9.214702e-19
-0.688232,1.568843e-19,-9.420002e-19
-0.687988,1.977633e-19,-9.332122e-19
-0.687744,2.299113e-19,-9.235000e-19
-0.687500,2.001683e-19,-9.119218e-19
-0.687256,1.813026e-19,-8.933597e-19
-0.687012,1.939316e-19,-8.811944e-19
-0.686768,2.327734e-19,-9.008858e-19
-0.686523,2.298196e-19,-9.463912e-19
-0.686279,1.779018e-19,-9.683403e-19
-0.686035,2.004048e-19,-9.576427e-19
-0.685791,2.518480e-19,-9.495509e-19
-0.685547,2.267198e-19,-9.396800e-19
-0.685303,1.997506e-19,-9.190455e-19
-0.685059,2.099426e-19,-9.104389e-19
-0.684814,2.369774e-19,-9.306952e-19
-0.684570,2.531717e-19,-9.752996e-19
-0.684326,2.086831e-19,-9.989258e-19
-0.684082,2.008628e-19,-9.843308e-19
-0.683838,2.607002e-19,-9.751766e-19
-0.683594,2.546106e-19,-9.687280e-19
-0.683350,2.179894e-19,-9.475342e-19
-0.683105,2.229342e-19,-9.393119e-19
-0.682861,2.450536e-19,-9.599285e-19
-0.682617,2.704132e-19,-1.005497e-18
-0.682373,2.396039e-19,-1.029623e-18
-0.682129,2.071137e-19,-1.011413e-18
-0.681885,2.639133e-19,-1.003816e-18
-0.681641,2.819703e-19,-1.000539e-18
-0.681396,2.360304e-19,-9.794787e-19
-0.681152,2.329222e-19,-9.696680e-19
-0.680908,2.534745e-19,-9.900094e-19
-0.680664,2.796576e-19,-1.036391e-18
-0.680420,2.676341e-19,-1.060167e-18
-0.680176,2.216577e-19,-1.040904e-18
-0.679932,2.589249e-19,-1.030984e-18
-0.679688,3.025584e-19,-1.032541e-18
-0.679443,2.605039e-19,-1.013454e-18
-0.679199,2.432944e-19,-1.000295e-18
-0.678955,2.642114e-19,-1.024913e-18
-0.678711,2.839519e-19,-1.069132e-18
-0.678467,2.899338e-19,-1.089629e-18
-0.678223,2.433515e-19,-1.072768e-18
-0.677979,2.521347e-19,-1.058865e-18
-0.677734,3.145272e-19,-1.062358e-18
-0.677490,2.846001e-19,-1.046440e-18
-0.677246,2.510402e-19,-1.030300e-18
-0.677002,2.731290e-19,-1.056813e-18
-0.676758,2.914173e-19,-1.101980e-18
-0.676514,3.058258e-19,-1.121489e-18
-0.676270,2.696149e-19,-1.102457e-18
-0.676025,2.512976e-19,-1.086609e-18
-0.675781,3.145747e-19,-1.094256e-18
-0.675537,3.120858e-19,-1.080693e-18
-0.675293,2.628591e-19,-1.061918e-18
-0.675049,2.770472e-19,-1.088585e-18
-0.674805,2.994362e-19,-1.134146e-18
-0.674561,3.123879e-19,-1.151617e-18
-0.674316,2.943685e-19,-1.131371e-18
-0.674072,2.583548e-19,-1.113649e-18
-0.673828,3.087657e-19,-1.123262e-18
-0.673584,3.371716e-19,-1.113430e-18
-0.673340,2.788683e-19,-1.092936e-18
-0.673096,2.797354e-19,-1.119652e-18
-0.672852,3.098630e-19,-1.166817e-18
-0.672607,3.179336e-19,-1.181566e-18
-0.672363,3.135857e-19,-1.159630e-18
-0.672119,2.738627e-19,-1.139552e-18
-0.671875,2.968365e-19,-1.149300e-18
-0.671631,3.501671e-19,-1.144037e-18
-0.671387,3.058324e-19,-1.121478e-18
-0.671143,2.789524e-19,-1.146000e-18
-0.670898,3.143217e-19,-1.196436e-18
-0.670654,3.270375e-19,-1.209343e-18
-0.670410,3.263745e-19,-1.184371e-18
-0.670166,2.940756e-19,-1.164876e-18
-0.669922,2.887531e-19,-1.174640e-18
-0.669678,3.519086e-19,-1.172647e-18
-0.669434,3.330210e-19,-1.152641e-18
-0.669189,2.797195e-19,-1.172432e-18
-0.668945,3.134145e-19,-1.221721e-18
-0.668701,3.360859e-19,-1.235351e-18
-0.668457,3.317868e-19,-1.205227e-18
-0.668213,3.128099e-19,-1.185416e-18
-0.667969,2.892821e-19,-1.197322e-18
-0.667725,3.423946e-19,-1.198438e-18
-0.667480,3.566307e-19,-1.177817e-18
-0.667236,2.918888e-19,-1.195149e-18
-0.666992,3.053313e-19,-1.247138e-18
-0.666748,3.411999e-19,-1.257891e-18
-0.666504,3.361112e-19,-1.226114e-18
-0.666260,3.227682e-19,-1.205151e-18
-0.666016,2.947942e-19,-1.214495e-18
-0.665771,3.288145e-19,-1.219673e-18
-0.665527,3.673582e-19,-1.201479e-18
-0.665283,3.083253e-19,-1.214926e-18
-0.665039,2.951273e-19,-1.266344e-18
-0.664795,3.422781e-19,-1.279112e-18
-0.664551,3.416881e-19,-1.243340e-18
-0.664307,3.288042e-19,-1.222353e-18
-0.664062,3.042051e-19,-1.232193e-18
-0.663818,3.123901e-19,-1.239790e-18
-0.663574,3.664235e-19,-1.225465e-18
-0.663330,3.295773e-19,-1.233950e-18
-0.663086,2.857009e-19,-1.285113e-18
-0.662842,3.327600e-19,-1.296207e-18
-0.662598,3.468258e-19,-1.257925e-18
-0.662354,3.291817e-19,-1.234774e-18
-0.662109,3.105821e-19,-1.244033e-18
-0.661865,3.032733e-19,-1.257089e-18
-0.661621,3.544084e-19,-1.242719e-18
-0.661377,3.479432e-19,-1.251129e-18
-0.661133,2.844505e-19,-1.300887e-18
-0.660889,3.138483e-19,-1.312709e-18
-0.660645,3.488590e-19,-1.273177e-18
-0.660400,3.280497e-19,-1.243919e-18
-0.660156,3.118585e-19,-1.255120e-18
-0.659912,2.975360e-19,-1.269824e-18
-0.659668,3.342506e-19,-1.258481e-18
-0.659424,3.547716e-19,-1.264945e-18
-0.659180,2.914668e-19,-1.310416e-18
-0.658936,2.932204e-19,-1.325261e-18
-0.658691,3.427669e-19,-1.281878e-18
-0.658447,3.302690e-19,-1.253040e-18
-0.658203,3.085025e-19,-1.266138e-18
-0.657959,2.936710e-19,-1.281013e-18
-0.657715,3.138149e-19,-1.273287e-18
-0.657471,3.507318e-19,-1.277571e-18
-0.657227,3.029449e-19,-1.322306e-18
-0.656982,2.737678e-19,-1.334694e-18
-0.656738,3.263078e-19,-1.287901e-18
-0.656494,3.315478e-19,-1.259260e-18
-0.656250,3.024121e-19,-1.272573e-18
-0.656006,2.890534e-19,-1.288245e-18
-0.655762,2.979653e-19,-1.282814e-18
-0.655518,3.375371e-19,-1.289043e-18
-0.655273,3.133335e-19,-1.329764e-18
-0.655029,2.635560e-19,-1.341675e-18
-0.654785,3.019259e-19,-1.295130e-18
-0.654541,3.301858e-19,-1.263021e-18
-0.654297,2.985389e-19,-1.277768e-18
-0.654053,2.777687e-19,-1.292632e-18
-0.653809,2.835304e-19,-1.289384e-18
-0.653564,3.184637e-19,-1.296561e-18
-0.653320,3.149454e-19,-1.333600e-18
-0.653076,2.595536e-19,-1.347819e-18
-0.652832,2.763985e-19,-1.299378e-18
-0.652588,3.220892e-19,-1.265428e-18
-0.652344,2.957705e-19,-1.281073e-18
-0.652100,2.679192e-19,-1.295823e-18
-0.651855,2.710187e-19,-1.296766e-18
-0.651611,2.966927e-19,-1.305229e-18
-0.651367,3.102599e-19,-1.337606e-18
-0.651123,2.590547e-19,-1.350029e-18
-0.650879,2.493452e-19,-1.302290e-18
-0.650635,3.018686e-19,-1.263904e-18
-0.650391,2.943664e-19,-1.280224e-18
-0.650146,2.580424e-19,-1.299113e-18
-0.649902,2.538976e-19,-1.298244e-18
-0.649658,2.779495e-19,-1.309099e-18
-0.649414,2.993463e-19,-1.340516e-18
-0.649170,2.604993e-19,-1.349519e-18
-0.648926,2.313095e-19,-1.304688e-18
-0.648682,2.744177e-19,-1.262495e-18
-0.648438,2.892980e-19,-1.277372e-18
-0.648193,2.499932e-19,-1.300958e-18
-0.647949,2.348119e-19,-1.298438e-18
-0.647705,2.565346e-19,-1.310031e-18
-0.647461,2.832874e-19,-1.340787e-18
-0.647217,2.597491e-19,-1.346309e-18
-0.646973,2.149702e-19,-1.303321e-18
-0.646729,2.457333e-19,-1.260884e-18
-0.646484,2.801167e-19,-1.275305e-18
-0.646240,2.452398e-19,-1.300447e-18
-0.645996,2.187909e-19,-1.298772e-18
-0.645752,2.343651e-19,-1.310817e-18
-0.645508,2.621467e-19,-1.340960e-18
-0.645264,2.513746e-19,-1.344605e-18
-0.645020,2.054616e-19,-1.299207e-18
-0.644775,2.171071e-19,-1.256783e-18
-0.644531,2.589594e-19,-1.269984e-18
-0.644287,2.398021e-19,-1.295725e-18
-0.644043,2.030178e-19,-1.297049e-18
-0.643799,2.099868e-19,-1.308567e-18
-0.643555,2.420953e-19,-1.338386e-18
-0.643311,2.409384e-19,-1.342232e-18
-0.643066,1.963624e-19,-1.296237e-18
-0.642822,1.915954e-19,-1.252123e-18
-0.642578,2.331091e-19,-1.265050e-18
-0.642334,2.312311e-19,-1.293940e-18
-0.642090,1.909846e-19,-1.294638e-18
-0.641846,1.822718e-19,-1.304416e-18
-0.641602,2.150282e-19,-1.337036e-18
-0.641357,2.297179e-19,-1.337823e-18
-0.641113,1.883416e-19,-1.289883e-18
-0.640869,1.655415e-19,-1.249449e-18
-0.640625,2.067035e-19,-1.260216e-18
-0.640381,2.185785e-19,-1.289339e-18
-0.640137,1.804762e-19,-1.293196e-18
-0.639893,1.642933e-19,-1.302716e-18
-0.639648,1.857491e-19,-1.333151e-18
-0.639404,2.110902e-19,-1.332712e-18
-0.639160,1.802814e-19,-1.285774e-18
-0.638916,1.419355e-19,-1.242935e-18
-0.638672,1.768802e-19,-1.252248e-18
-0.638428,2.006301e-19,-1.284430e-18
-0.638184,1.702158e-19,-1.290613e-18
-0.637939,1.455273e-19,-1.297783e-18
-0.637695,1.569958e-19,-1.328261e-18
-0.637451,1.903218e-19,-1.329313e-18
-0.637207,1.723739e-19,-1.280957e-18
-0.636963,1.251029e-19,-1.240428e-18
-0.636719,1.432552e-19,-1.249165e-18
-0.636475,1.777341e-19,-1.279577e-18
-0.636230,1.569569e-19,-1.287510e-18
-0.635986,1.252033e-19,-1.294855e-18
-0.635742,1.276485e-19,-1.323023e-18
-0.635498,1.603456e-19,-1.322954e-18
-0.635254,1.614034e-19,-1.275140e-18
-0.635010,1.085870e-19,-1.234635e-18
-0.634766,1.099137e-19,-1.243842e-18
-0.634521,1.546545e-19,-1.273663e-18
-0.634277,1.413668e-19,-1.285679e-18
-0.634033,1.071688e-19,-1.293833e-18
-0.633789,1.011451e-19,-1.316528e-18
-0.633545,1.268213e-19,-1.318963e-18
-0.633301,1.433031e-19,-1.271633e-18
-0.633057,9.593006e-20,-1.229833e-18
-0.632812,7.458747e-20,-1.238839e-18
-0.632568,1.226044e-19,-1.266759e-18
-0.632324,1.246429e-19,-1.281074e-18
-0.632080,8.645607e-20,-1.289329e-18
-0.631836,7.633436e-20,-1.310898e-18
-0.631592,9.282532e-20,-1.314080e-18
-0.631348,1.192308e-19,-1.268024e-18
-0.631104,8.663961e-20,-1.228150e-18
-0.630859,4.388041e-20,-1.236410e-18
-0.630615,8.548166e-20,-1.265163e-18
-0.630371,1.047709e-19,-1.280264e-18
-0.630127,6.422085e-20,-1.286691e-18
-0.629883,4.933940e-20,-1.307483e-18
-0.629639,6.156420e-20,-1.310168e-18
-0.629395,8.495759e-20,-1.263903e-18
-0.629150,7.421703e-20,-1.223407e-18
-0.628906,2.279844e-20,-1.233885e-18
-0.628662,4.297907e-20,-1.262819e-18
-0.628418,8.345867e-20,-1.277519e-18
-0.628174,4.685175e-20,-1.285412e-18
-0.627930,2.282495e-20,-1.303688e-18
-0.627686,3.279544e-20,-1.305487e-18
-0.627441,4.977699e-20,-1.262064e-18
-0.627197,5.584866e-20,-1.223014e-18
-0.626953,6.721032e-21,-1.230696e-18
-0.626709,-1.325680e-22,-1.259187e-18
-0.626465,5.285075e-20,-1.274525e-18
-0.626221,3.456934e-20,-1.283542e-18
-0.625977,-5.011861e-21,-1.300533e-18
-0.625732,2.947028e-21,-1.299817e-18
-0.625488,1.969236e-20,-1.260979e-18
-0.625244,3.027632e-20,-1.221074e-18
-0.625000,-5.351339e-21,-1.229560e-18
-0.624756,-3.369948e-20,-1.260620e-18
-0.624512,1.519360e-20,-1.272568e-18
-0.624268,2.051578e-20,-1.284158e-18
-0.624023,-2.885738e-20,-1.300321e-18
-0.623779,-2.820731e-20,-1.294753e-18
-0.623535,-8.168711e-21,-1.257546e-18
-0.623291,1.753810e-21,-1.220404e-18
-0.623047,-1.831133e-20,-1.228847e-18
-0.622803,-5.873048e-20,-1.258347e-18
-0.622559,-2.600046e-20,-1.269044e-18
-0.622314,4.998458e-21,-1.281942e-18
-0.622070,-4.430331e-20,-1.299336e-18
-0.621826,-5.859874e-20,-1.291146e-18
-0.621582,-3.529607e-20,-1.253725e-18
-0.621338,-2.800162e-20,-1.220107e-18
-0.621094,-3.613629e-20,-1.227703e-18
-0.620850,-7.679792e-20,-1.256271e-18
-0.620605,-6.640209e-20,-1.267619e-18
-0.620361,-1.856396e-20,-1.278088e-18
-0.620117,-5.523218e-20,-1.293980e-18
-0.619873,-8.885395e-20,-1.285583e-18
-0.619629,-6.441982e-20,-1.249719e-18
-0.619385,-5.208910e-20,-1.219766e-18
-0.619141,-5.656518e-20,-1.227981e-18
-0.618896,-9.080805e-20,-1.253851e-18
-0.618652,-9.982187e-20,-1.265293e-18
-0.618408,-5.326828e-20,-1.276586e-18
-0.618164,-6.548573e-20,-1.290438e-18
-0.617920,-1.120668e-19,-1.280361e-18
-0.617676,-9.835320e-20,-1.244041e-18
-0.617432,-7.537671e-20,-1.215899e-18
-0.617188,-8.117418e-20,-1.223798e-18
-0.616943,-1.047667e-19,-1.249402e-18
-0.616699,-1.260061e-19,-1.260659e-18
-0.616455,-9.285188e-20,-1.270371e-18
-0.616211,-7.597264e-20,-1.285959e-18
-0.615967,-1.283543e-19,-1.273157e-18
-0.615723,-1.318582e-19,-1.237694e-18
-0.615479,-1.003658e-19,-1.214491e-18
-0.615234,-1.051246e-19,-1.220100e-18
-0.614990,-1.238577e-19,-1.246151e-18
-0.614746,-1.483760e-19,-1.256300e-18
-0.614502,-1.291734e-19,-1.260946e-18
-0.614258,-9.863667e-20,-1.278475e-18
-0.614014,-1.391266e-19,-1.265909e-18
-0.613770,-1.634872e-19,-1.227350e-18
-0.613525,-1.307431e-19,-1.208402e-18
-0.613281,-1.223271e-19,-1.217850e-18
-0.613037,-1.442493e-19,-1.240158e-18
-0.612793,-1.689811e-19,-1.250768e-18
-0.612549,-1.608625e-19,-1.256898e-18
-0.612305,-1.270877e-19,-1.268475e-18
-0.612061,-1.500372e-19,-1.256243e-18
-0.611816,-1.874929e-19,-1.219042e-18
-0.611572,-1.653784e-19,-1.198346e-18
-0.611328,-1.440346e-19,-1.212175e-18
-0.611084,-1.614575e-19,-1.232781e-18
-0.610840,-1.889988e-19,-1.240094e-18
-0.610596,-1.903688e-19,-1.246148e-18
-0.610352,-1.570709e-19,-1.256824e-18
-0.610107,-1.611459e-19,-1.245867e-18
-0.609863,-2.068361e-19,-1.206704e-18
-0.609619,-1.995972e-19,-1.188887e-18
-0.609375,-1.687009e-19,-1.205189e-18
-0.609131,-1.807840e-19,-1.223655e-18
-0.608887,-2.081220e-19,-1.231433e-18
-0.608643,-2.142030e-19,-1.234343e-18
-0.608398,-1.876994e-19,-1.244104e-18
-0.608154,-1.798727e-19,-1.232762e-18
-0.607910,-2.175760e-19,-1.191601e-18
-0.607666,-2.269336e-19,-1.176430e-18
-0.607422,-1.958383e-19,-1.194208e-18
-0.607178,-1.932105e-19,-1.213017e-18
-0.606934,-2.257128e-19,-1.220913e-18
-0.606689,-2.385243e-19,-1.220718e-18
-0.606445,-2.144829e-19,-1.227209e-18
-0.606201,-2.012204e-19,-1.216824e-18
-0.605957,-2.289168e-19,-1.176645e-18
-0.605713,-2.496703e-19,-1.160318e-18
-0.605469,-2.267670e-19,-1.180928e-18
-0.605225,-2.092148e-19,-1.198063e-18
-0.604980,-2.367713e-19,-1.201990e-18
-0.604736,-2.598136e-19,-1.202454e-18
-0.604492,-2.391314e-19,-1.207807e-18
-0.604248,-2.195882e-19,-1.197834e-18
-0.604004,-2.417364e-19,-1.157229e-18
-0.603760,-2.659987e-19,-1.142763e-18
-0.603516,-2.537132e-19,-1.166236e-18
-0.603271,-2.327535e-19,-1.180638e-18
-0.603027,-2.443662e-19,-1.184032e-18
-0.602783,-2.790184e-19,-1.183411e-18
-0.602539,-2.690517e-19,-1.185610e-18
-0.602295,-2.358043e-19,-1.174948e-18
-0.602051,-2.536070e-19,-1.135183e-18
-0.601807,-2.816950e-19,-1.119637e-18
-0.601562,-2.753120e-19,-1.146253e-18
-0.601318,-2.543289e-19,-1.162741e-18
-0.601074,-2.533982e-19,-1.161745e-18
-0.600830,-2.882096e-19,-1.162723e-18
-0.600586,-2.930939e-19,-1.160913e-18
-0.600342,-2.568832e-19,-1.146837e-18
-0.600098,-2.640769e-19,-1.112730e-18
-0.599854,-2.959292e-19,-1.096222e-18
-0.599609,-2.943629e-19,-1.122023e-18
-0.599365,-2.771629e-19,-1.138810e-18
-0.599121,-2.684866e-19,-1.136765e-18
-0.598877,-2.928081e-19,-1.136589e-18
-0.598633,-3.149132e-19,-1.132273e-18
-0.598389,-2.801375e-19,-1.118731e-18
-0.598145,-2.688200e-19,-1.086523e-18
-0.597900,-3.064199e-19,-1.069940e-18
-0.597656,-3.108412e-19,-1.096804e-18
-0.597412,-2.934100e-19,-1.116922e-18
-0.597168,-2.861015e-19,-1.111667e-18
-0.596924,-2.992710e-19,-1.108493e-18
-0.596680,-3.291810e-19,-1.104257e-18
-0.596436,-3.069327e-19,-1.087184e-18
-0.596191,-2.781319e-19,-1.057266e-18
-0.595947,-3.154440e-19,-1.042543e-18
-0.595703,-3.278776e-19,-1.068143e-18
-0.595459,-3.076166e-19,-1.090773e-18
-0.595215,-3.032816e-19,-1.082518e-18
-0.594971,-3.028405e-19,-1.078396e-18
-0.594727,-3.336601e-19,-1.075948e-18
-0.594482,-3.337531e-19,-1.054337e-18
-0.594238,-2.900726e-19,-1.025613e-18
-0.593994,-3.156702e-19,-1.013403e-18
-0.593750,-3.445436e-19,-1.038339e-18
-0.593506,-3.210525e-19,-1.061473e-18
-0.593262,-3.145212e-19,-1.050390e-18
-0.593018,-3.147731e-19,-1.044554e-18
-0.592773,-3.334002e-19,-1.041233e-18
-0.592529,-3.507096e-19,-1.018354e-18
-0.592285,-3.085492e-19,-9.934899e-19
-0.592041,-3.071201e-19,-9.823974e-19
-0.591797,-3.542827e-19,-1.003877e-18
-0.591553,-3.368442e-19,-1.030692e-18
-0.591309,-3.177720e-19,-1.019739e-18
-0.591064,-3.271786e-19,-1.008898e-18
-0.590820,-3.314078e-19,-1.008447e-18
-0.590576,-3.557726e-19,-9.819788e-19
-0.590332,-3.302389e-19,-9.533519e-19
-0.590088,-3.015664e-19,-9.480481e-19
-0.589844,-3.529121e-19,-9.690523e-19
-0.589600,-3.525468e-19,-9.945322e-19
-0.589355,-3.175580e-19,-9.850034e-19
-0.589111,-3.294091e-19,-9.720671e-19
-0.588867,-3.329899e-19,-9.706254e-19
-0.588623,-3.517151e-19,-9.443215e-19
-0.588379,-3.463150e-19,-9.154725e-19
-0.588135,-3.032583e-19,-9.129543e-19
-0.587891,-3.403993e-19,-9.351692e-19
-0.587646,-3.652101e-19,-9.561439e-19
-0.587402,-3.220234e-19,-9.470805e-19
-0.587158,-3.272231e-19,-9.340156e-19
-0.586914,-3.382587e-19,-9.304841e-19
-0.586670,-3.418204e-19,-9.063398e-19
-0.586426,-3.535182e-19,-8.763714e-19
-0.586182,-3.126261e-19,-8.763294e-19
-0.585938,-3.201955e-19,-9.002650e-19
-0.585693,-3.682329e-19,-9.217262e-19
-0.585449,-3.304940e-19,-9.149706e-19
-0.585205,-3.173576e-19,-8.970281e-19
-0.584961,-3.424395e-19,-8.909805e-19
-0.584717,-3.367797e-19,-8.700055e-19
-0.584473,-3.501630e-19,-8.388958e-19
-0.584229,-3.260717e-19,-8.385447e-19
-0.583984,-3.066721e-19,-8.639171e-19
-0.583740,-3.598428e-19,-8.814067e-19
-0.583496,-3.458043e-19,-8.747222e-19
-0.583252,-3.074233e-19,-8.588566e-19
-0.583008,-3.354998e-19,-8.508081e-19
-0.582764,-3.368674e-19,-8.304091e-19
-0.582520,-3.416778e-19,-7.999697e-19
-0.582275,-3.382158e-19,-8.011318e-19
-0.582031,-3.000219e-19,-8.263677e-19
-0.581787,-3.425715e-19,-8.416015e-19
-0.581543,-3.598059e-19,-8.348195e-19
-0.581299,-3.044762e-19,-8.166290e-19
-0.581055,-3.238681e-19,-8.092442e-19
-0.580811,-3.396543e-19,-7.907311e-19
