planeta,tempo_desde_meio_transito_h,fluxo_relativo
Kepler-10 b,4.16085,1.0000292
Kepler-10 b,4.17720,1.0001602
Kepler-10 b,4.19355,1.0005331
Kepler-10 b,4.20989,1.0000496
Kepler-10 b,4.22624,1.0001490
Kepler-10 b,4.24259,1.0007677
Kepler-10 b,4.25893,0.9998415
Kepler-10 b,4.27528,0.9997170
Kepler-10 b,4.29163,0.9997692
Kepler-10 b,4.30797,0.9996049
Kepler-10 b,4.32432,1.0003249
Kepler-10 b,4.34066,0.9997006
Kepler-10 b,4.35701,0.9994620
Kepler-10 b,4.37335,0.9999953
Kepler-10 b,4.38970,1.0000493
Kepler-10 b,4.40605,1.0002635
Kepler-10 b,4.42240,1.0000979
Kepler-10 b,4.43874,1.0003386
Kepler-10 b,4.45509,1.0000329
Kepler-10 b,4.47143,1.0000395
Kepler-10 b,4.48778,0.9996386
Kepler-10 b,4.50413,1.0000746
Kepler-10 b,4.52047,0.9999693
Kepler-10 b,4.53682,0.9999506
Kepler-10 b,4.55317,0.9998920
Kepler-10 b,4.56952,1.0000800
Kepler-10 b,4.58586,0.9998633
Kepler-10 b,4.60220,1.0002070
Kepler-10 b,4.61855,1.0001978
Kepler-10 b,4.63490,1.0003964
Kepler-10 b,4.65125,1.0000549
Kepler-10 b,4.66759,1.0000791
Kepler-10 b,4.68394,0.9996287
Kepler-10 b,4.70029,0.9998633
Kepler-10 b,4.71663,1.0000596
Kepler-10 b,4.73298,1.0001282
Kepler-10 b,4.74932,1.0002983
Kepler-10 b,4.76567,0.9998588
Kepler-10 b,4.78202,1.0003588
Kepler-10 b,4.79836,1.0001304
Kepler-10 b,-4.79069,0.9999320
Kepler-10 b,-4.77434,0.9999504
Kepler-10 b,-4.75799,0.9999210
Kepler-10 b,-4.74165,1.0001447
Kepler-10 b,-4.72530,0.9999041
Kepler-10 b,-4.70895,0.9996326
Kepler-10 b,-4.69261,1.0000769
Kepler-10 b,-4.67626,0.9998950
Kepler-10 b,-4.65991,0.9998210
Kepler-10 b,-4.64357,1.0000489
Kepler-10 b,-4.62722,1.0001815
Kepler-10 b,-4.61088,0.9999574
Kepler-10 b,-4.59453,0.9998243
Kepler-10 b,-4.57818,0.9998886
Kepler-10 b,-4.56184,0.9999966
Kepler-10 b,-4.54549,1.0002386
Kepler-10 b,-4.52914,1.0004013
Kepler-10 b,-4.51280,1.0000351
Kepler-10 b,-4.49645,0.9997221
Kepler-10 b,-4.48011,1.0001129
Kepler-10 b,-4.46376,1.0001912
Kepler-10 b,-4.44741,0.9996450
Kepler-10 b,-4.43107,0.9999440
Kepler-10 b,-4.41472,1.0000541
Kepler-10 b,-4.39837,0.9998171
Kepler-10 b,-4.38203,1.0001340
Kepler-10 b,-4.36568,0.9996880
Kepler-10 b,-4.34933,1.0000237
Kepler-10 b,-4.33299,0.9998152
Kepler-10 b,-4.31664,0.9999717
Kepler-10 b,-4.30029,1.0001331
Kepler-10 b,-4.28395,1.0000682
Kepler-10 b,-4.26760,0.9997224
Kepler-10 b,-4.25126,1.0000586
Kepler-10 b,-4.23491,0.9997468
Kepler-10 b,-4.21856,0.9999117
Kepler-10 b,-4.20222,1.0002916
Kepler-10 b,-4.18587,0.9998602
Kepler-10 b,-4.16952,0.9995425
Kepler-10 b,-4.15318,1.0001762
Kepler-10 b,-4.13683,1.0003594
Kepler-10 b,-4.12048,1.0001754
Kepler-10 b,-4.10414,1.0002503
Kepler-10 b,-4.08779,1.0003879
Kepler-10 b,-4.07144,1.0001025
Kepler-10 b,-4.05510,0.9998832
Kepler-10 b,-4.03875,0.9999265
Kepler-10 b,-4.02240,0.9998208
Kepler-10 b,-4.00606,1.0001204
Kepler-10 b,-3.98971,1.0000031
Kepler-10 b,-3.97337,1.0002514
Kepler-10 b,-3.95702,1.0002632
Kepler-10 b,-3.94067,1.0000096
Kepler-10 b,-3.92433,0.9997691
Kepler-10 b,-3.90798,1.0000113
Kepler-10 b,-3.89163,1.0000720
Kepler-10 b,-3.87529,1.0000801
Kepler-10 b,-3.85894,1.0000635
Kepler-10 b,-3.84260,1.0001574
Kepler-10 b,-3.82625,1.0004136
Kepler-10 b,-3.80990,1.0000653
Kepler-10 b,-3.79356,1.0002461
Kepler-10 b,-3.77721,0.9999265
Kepler-10 b,-3.76086,1.0001892
Kepler-10 b,-3.74452,1.0000419
Kepler-10 b,-3.72817,0.9997180
Kepler-10 b,-3.71183,1.0000542
Kepler-10 b,-3.69548,1.0001028
Kepler-10 b,-3.67913,0.9999378
Kepler-10 b,-3.66279,0.9998699
Kepler-10 b,-3.64644,1.0003011
Kepler-10 b,-3.63009,1.0002560
Kepler-10 b,-3.61374,0.9997978
Kepler-10 b,-3.59740,1.0000687
Kepler-10 b,-3.58105,0.9998880
Kepler-10 b,-3.56471,1.0001795
Kepler-10 b,-3.54836,0.9997932
Kepler-10 b,-3.53201,0.9999890
Kepler-10 b,-3.51567,1.0004269
Kepler-10 b,-3.49932,0.9997910
Kepler-10 b,-3.48297,1.0000024
Kepler-10 b,-3.46663,1.0000956
Kepler-10 b,-3.45028,0.9996131
Kepler-10 b,-3.43394,0.9998651
Kepler-10 b,-3.41759,0.9998922
Kepler-10 b,-3.40124,1.0003357
Kepler-10 b,-3.38490,1.0000829
Kepler-10 b,-3.36855,0.9996589
Kepler-10 b,-3.35220,0.9998240
Kepler-10 b,-3.33586,1.0001721
Kepler-10 b,-3.31951,1.0001121
Kepler-10 b,-3.30316,1.0003081
Kepler-10 b,-3.28682,1.0000392
Kepler-10 b,-3.27047,1.0003241
Kepler-10 b,-3.25412,0.9998783
Kepler-10 b,-3.23778,0.9997565
Kepler-10 b,-3.22143,1.0000749
Kepler-10 b,-3.20509,1.0001811
Kepler-10 b,-3.18874,1.0002322
Kepler-10 b,-3.17239,1.0001948
Kepler-10 b,-3.15605,1.0000763
Kepler-10 b,-3.13970,1.0000330
Kepler-10 b,-3.12335,0.9997913
Kepler-10 b,-3.10701,0.9994117
Kepler-10 b,-3.09066,1.0002695
Kepler-10 b,-3.07431,0.9998070
Kepler-10 b,-3.05797,0.9998828
Kepler-10 b,-3.04162,1.0003134
Kepler-10 b,-3.02528,0.9998430
Kepler-10 b,-3.00893,0.9999825
Kepler-10 b,-2.99258,1.0002409
Kepler-10 b,-2.97624,0.9997032
Kepler-10 b,-2.95989,0.9997046
Kepler-10 b,-2.94354,0.9997293
Kepler-10 b,-2.92720,0.9999443
Kepler-10 b,-2.91085,1.0003593
Kepler-10 b,-2.89450,1.0003240
Kepler-10 b,-2.87816,0.9999287
Kepler-10 b,-2.86181,0.9998808
Kepler-10 b,-2.84546,1.0000185
Kepler-10 b,-2.82912,1.0001308
Kepler-10 b,-2.81277,0.9999993
Kepler-10 b,-2.79643,0.9998260
Kepler-10 b,-2.78008,1.0001426
Kepler-10 b,-2.76373,1.0001426
Kepler-10 b,-2.74739,0.9998720
Kepler-10 b,-2.73104,0.9997286
Kepler-10 b,-2.71469,1.0000439
Kepler-10 b,-2.69835,1.0001032
Kepler-10 b,-2.68200,1.0000996
Kepler-10 b,-2.66566,0.9995542
Kepler-10 b,-2.64931,1.0000169
Kepler-10 b,-2.63296,1.0006092
Kepler-10 b,-2.61662,0.9999817
Kepler-10 b,-2.60027,1.0001164
Kepler-10 b,-2.58392,1.0003275
Kepler-10 b,-2.56758,0.9998492
Kepler-10 b,-2.55123,1.0003418
Kepler-10 b,-2.53488,0.9998144
Kepler-10 b,-2.51854,0.9997001
Kepler-10 b,-2.50219,1.0001664
Kepler-10 b,-2.48584,0.9998701
Kepler-10 b,-2.46950,1.0000717
Kepler-10 b,-2.45315,1.0000360
Kepler-10 b,-2.43680,1.0001975
Kepler-10 b,-2.42046,0.9998837
Kepler-10 b,-2.40411,1.0000289
Kepler-10 b,-2.38777,1.0000588
Kepler-10 b,-2.37142,1.0001158
Kepler-10 b,-2.35507,0.9996666
Kepler-10 b,-2.33873,1.0002410
Kepler-10 b,-2.32238,0.9997530
Kepler-10 b,-2.30603,1.0001496
Kepler-10 b,-2.28969,0.9998417
Kepler-10 b,-2.27334,0.9997899
Kepler-10 b,-2.25700,0.9999981
Kepler-10 b,-2.24065,0.9995803
Kepler-10 b,-2.22430,0.9997498
Kepler-10 b,-2.20796,1.0003417
Kepler-10 b,-2.19161,1.0008462
Kepler-10 b,-2.17526,0.9998656
Kepler-10 b,-2.15892,1.0000209
Kepler-10 b,-2.14257,1.0002513
Kepler-10 b,-2.12622,1.0000210
Kepler-10 b,-2.10988,0.9995212
Kepler-10 b,-2.09353,0.9998982
Kepler-10 b,-2.07718,1.0000900
Kepler-10 b,-2.06084,0.9998790
Kepler-10 b,-2.04449,0.9998983
Kepler-10 b,-2.02814,0.9999862
Kepler-10 b,-2.01180,1.0000228
Kepler-10 b,-1.99545,0.9997787
Kepler-10 b,-1.97911,0.9999681
Kepler-10 b,-1.96276,0.9998977
Kepler-10 b,-1.94641,0.9999019
Kepler-10 b,-1.93007,0.9995463
Kepler-10 b,-1.91372,1.0001011
Kepler-10 b,-1.89737,0.9997744
Kepler-10 b,-1.88103,1.0001271
Kepler-10 b,-1.86468,0.9997906
Kepler-10 b,-1.84834,1.0001223
Kepler-10 b,-1.83199,0.9998375
Kepler-10 b,-1.81564,0.9997735
Kepler-10 b,-1.79930,0.9996119
Kepler-10 b,-1.78295,1.0000743
Kepler-10 b,-1.76660,0.9998718
Kepler-10 b,-1.75026,0.9998351
Kepler-10 b,-1.73391,0.9998865
Kepler-10 b,-1.71757,1.0000420
Kepler-10 b,-1.70122,1.0003308
Kepler-10 b,-1.68487,1.0001782
Kepler-10 b,-1.66852,0.9999341
Kepler-10 b,-1.65218,1.0000792
Kepler-10 b,-1.63583,0.9998207
Kepler-10 b,-1.61948,1.0001743
Kepler-10 b,-1.60314,0.9996838
Kepler-10 b,-1.58680,0.9998782
Kepler-10 b,-1.57045,1.0004040
Kepler-10 b,-1.55410,0.9998306
Kepler-10 b,-1.53776,1.0003344
Kepler-10 b,-1.52141,1.0001101
Kepler-10 b,-1.50506,1.0002846
Kepler-10 b,-1.48871,1.0002486
Kepler-10 b,-1.47237,0.9999256
Kepler-10 b,-1.45602,0.9999603
Kepler-10 b,-1.43968,1.0004086
Kepler-10 b,-1.42333,0.9995992
Kepler-10 b,-1.40698,0.9998736
Kepler-10 b,-1.39063,0.9999617
Kepler-10 b,-1.37429,0.9995254
Kepler-10 b,-1.35794,0.9999689
Kepler-10 b,-1.34160,1.0001541
Kepler-10 b,-1.32525,0.9998075
Kepler-10 b,-1.30891,0.9999642
Kepler-10 b,-1.29256,1.0001033
Kepler-10 b,-1.27621,0.9997868
Kepler-10 b,-1.25987,0.9999450
Kepler-10 b,-1.24352,1.0000170
Kepler-10 b,-1.22717,1.0000561
Kepler-10 b,-1.21083,0.9995978
Kepler-10 b,-1.19448,0.9995699
Kepler-10 b,-1.17813,1.0000874
Kepler-10 b,-1.16179,1.0000882
Kepler-10 b,-1.14544,0.9998238
Kepler-10 b,-1.12909,1.0000309
Kepler-10 b,-1.11275,0.9997885
Kepler-10 b,-1.09640,1.0001502
Kepler-10 b,-1.08006,1.0002835
Kepler-10 b,-1.06371,0.9998974
Kepler-10 b,-1.04736,1.0001312
Kepler-10 b,-1.03102,1.0001691
Kepler-10 b,-1.01467,1.0000882
Kepler-10 b,-0.99832,0.9999556
Kepler-10 b,-0.98198,0.9999588
Kepler-10 b,-0.96563,0.9998309
Kepler-10 b,-0.94929,0.9998103
Kepler-10 b,-0.93294,1.0003206
Kepler-10 b,-0.91659,0.9999817
Kepler-10 b,-0.90025,0.9994945
Kepler-10 b,-0.88390,1.0000604
Kepler-10 b,-0.86755,0.9997875
Kepler-10 b,-0.85121,0.9999451
Kepler-10 b,-0.83486,1.0000959
Kepler-10 b,-0.81851,0.9997141
Kepler-10 b,-0.80217,0.9999320
Kepler-10 b,-0.78582,0.9998821
Kepler-10 b,-0.76947,1.0001373
Kepler-10 b,-0.75313,0.9998900
Kepler-10 b,-0.73678,1.0001444
Kepler-10 b,-0.72043,0.9998008
Kepler-10 b,-0.70409,0.9997663
Kepler-10 b,-0.68774,1.0000094
Kepler-10 b,-0.67140,1.0001122
Kepler-10 b,-0.65505,0.9997195
Kepler-10 b,-0.63870,0.9995231
Kepler-10 b,-0.62236,0.9996924
Kepler-10 b,-0.60601,0.9998911
Kepler-10 b,-0.58966,0.9997361
Kepler-10 b,-0.57332,0.9997545
Kepler-10 b,-0.55697,0.9994496
Kepler-10 b,-0.54063,0.9994505
Kepler-10 b,-0.52428,0.9995243
Kepler-10 b,-0.50793,0.9995173
Kepler-10 b,-0.49159,0.9993274
Kepler-10 b,-0.47524,1.0001956
Kepler-10 b,-0.45889,0.9993477
Kepler-10 b,-0.44255,0.9996405
Kepler-10 b,-0.42620,0.9996904
Kepler-10 b,-0.40985,0.9999425
Kepler-10 b,-0.39351,0.9999661
Kepler-10 b,-0.37716,0.9996600
Kepler-10 b,-0.36081,0.9997053
Kepler-10 b,-0.34447,0.9996253
Kepler-10 b,-0.32812,0.9995094
Kepler-10 b,-0.31177,0.9998663
Kepler-10 b,-0.29543,0.9999064
Kepler-10 b,-0.27908,1.0000116
Kepler-10 b,-0.26274,0.9995616
Kepler-10 b,-0.24639,0.9999038
Kepler-10 b,-0.23004,0.9999993
Kepler-10 b,-0.21370,1.0001602
Kepler-10 b,-0.19735,0.9999483
Kepler-10 b,-0.18100,1.0000001
Kepler-10 b,-0.16466,1.0001521
Kepler-10 b,-0.14831,0.9995560
Kepler-10 b,-0.13197,0.9998084
Kepler-10 b,-0.11562,0.9998427
Kepler-10 b,-0.09927,0.9998324
Kepler-10 b,-0.08293,0.9998025
Kepler-10 b,-0.06658,0.9996439
Kepler-10 b,-0.05023,0.9997984
Kepler-10 b,-0.03389,0.9997303
Kepler-10 b,-0.01754,0.9997363
Kepler-10 b,-0.00119,0.9996669
Kepler-10 b,0.01515,0.9999100
Kepler-10 b,0.03150,1.0001250
Kepler-10 b,0.04785,0.9999871
Kepler-10 b,0.06419,1.0000338
Kepler-10 b,0.08054,0.9994907
Kepler-10 b,0.09689,0.9998228
Kepler-10 b,0.11323,0.9997514
Kepler-10 b,0.12958,0.9997998
Kepler-10 b,0.14592,0.9996161
Kepler-10 b,0.16227,1.0000494
Kepler-10 b,0.17862,0.9993948
Kepler-10 b,0.19496,0.9996346
Kepler-10 b,0.21131,0.9996095
Kepler-10 b,0.22766,0.9995313
Kepler-10 b,0.24400,1.0000098
Kepler-10 b,0.26035,0.9989738
Kepler-10 b,0.27669,0.9998150
Kepler-10 b,0.29304,0.9998173
Kepler-10 b,0.30939,0.9996415
Kepler-10 b,0.32573,0.9997365
Kepler-10 b,0.34208,0.9998758
Kepler-10 b,0.35843,0.9995865
Kepler-10 b,0.37477,0.9997327
Kepler-10 b,0.39112,0.9993716
Kepler-10 b,0.40747,0.9998498
Kepler-10 b,0.42381,0.9998586
Kepler-10 b,0.44016,0.9998763
Kepler-10 b,0.45651,0.9998182
Kepler-10 b,0.47285,0.9998141
Kepler-10 b,0.48920,0.9997429
Kepler-10 b,0.50554,0.9997117
Kepler-10 b,0.52189,0.9993041
Kepler-10 b,0.53824,0.9999475
Kepler-10 b,0.55458,0.9998469
Kepler-10 b,0.57093,0.9999900
Kepler-10 b,0.58728,1.0001407
Kepler-10 b,0.60362,0.9997882
Kepler-10 b,0.61997,0.9995898
Kepler-10 b,0.63632,0.9997503
Kepler-10 b,0.65266,0.9999483
Kepler-10 b,0.66901,0.9996350
Kepler-10 b,0.68535,0.9997417
Kepler-10 b,0.70170,0.9997711
Kepler-10 b,0.71805,0.9997002
Kepler-10 b,0.73440,0.9995311
Kepler-10 b,0.75074,0.9998110
Kepler-10 b,0.76709,0.9997882
Kepler-10 b,0.78343,0.9998204
Kepler-10 b,0.79978,1.0000777
Kepler-10 b,0.81613,0.9994046
Kepler-10 b,0.83247,0.9999658
Kepler-10 b,0.84882,1.0001648
Kepler-10 b,0.86517,1.0000805
Kepler-10 b,0.88151,1.0000214
Kepler-10 b,0.89786,1.0000565
Kepler-10 b,0.91420,0.9999243
Kepler-10 b,0.93055,1.0001037
Kepler-10 b,0.94690,1.0000870
Kepler-10 b,0.96324,1.0001400
Kepler-10 b,0.97959,0.9999369
Kepler-10 b,0.99594,1.0001592
Kepler-10 b,1.01228,1.0001332
Kepler-10 b,1.02863,1.0000304
Kepler-10 b,1.04497,0.9998796
Kepler-10 b,1.06132,0.9999072
Kepler-10 b,1.07767,0.9997608
Kepler-10 b,1.09401,1.0005452
Kepler-10 b,1.11036,0.9999068
Kepler-10 b,1.12671,1.0001399
Kepler-10 b,1.14305,0.9999810
Kepler-10 b,1.15940,1.0000320
Kepler-10 b,1.17575,1.0003419
Kepler-10 b,1.19209,0.9992494
Kepler-10 b,1.20844,1.0002703
Kepler-10 b,1.22479,0.9999848
Kepler-10 b,1.24113,1.0001363
Kepler-10 b,1.25748,0.9995516
Kepler-10 b,1.27383,1.0004850
Kepler-10 b,1.29017,0.9997684
Kepler-10 b,1.30651,0.9999119
Kepler-10 b,1.32286,0.9995894
Kepler-10 b,1.33921,1.0001361
Kepler-10 b,1.35556,1.0001499
Kepler-10 b,1.37190,1.0002287
Kepler-10 b,1.38825,1.0001676
Kepler-10 b,1.40460,1.0003464
Kepler-10 b,1.42094,0.9995531
Kepler-10 b,1.43729,0.9999412
Kepler-10 b,1.45364,0.9996050
Kepler-10 b,1.46998,1.0001600
Kepler-10 b,1.48633,1.0000249
Kepler-10 b,1.50268,1.0000158
Kepler-10 b,1.51902,1.0001655
Kepler-10 b,1.53537,0.9998899
Kepler-10 b,1.55172,0.9996409
Kepler-10 b,1.56806,1.0001615
Kepler-10 b,1.58440,0.9997755
Kepler-10 b,1.60075,0.9997800
Kepler-10 b,1.61710,1.0001180
Kepler-10 b,1.63344,1.0000691
Kepler-10 b,1.64979,1.0000574
Kepler-10 b,1.66614,0.9999902
Kepler-10 b,1.68249,1.0000633
Kepler-10 b,1.69883,0.9997082
Kepler-10 b,1.71518,1.0001816
Kepler-10 b,1.73152,0.9998691
Kepler-10 b,1.74787,1.0000537
Kepler-10 b,1.76422,1.0000208
Kepler-10 b,1.78056,1.0001870
Kepler-10 b,1.79691,1.0000198
Kepler-10 b,1.81325,0.9996245
Kepler-10 b,1.82960,1.0001046
Kepler-10 b,1.84595,0.9997404
Kepler-10 b,1.86229,0.9995283
Kepler-10 b,1.87864,1.0002105
Kepler-10 b,1.89499,1.0000009
Kepler-10 b,1.91133,1.0000444
Kepler-10 b,1.92768,1.0000218
Kepler-10 b,1.94403,0.9997987
Kepler-10 b,1.96037,0.9997700
Kepler-10 b,1.97672,1.0001739
Kepler-10 b,1.99306,0.9999511
Kepler-10 b,2.00941,1.0001821
Kepler-10 b,2.02576,1.0003584
Kepler-10 b,2.04210,0.9999698
Kepler-10 b,2.05845,1.0000697
Kepler-10 b,2.07480,0.9998509
Kepler-10 b,2.09114,0.9999670
Kepler-10 b,2.10749,1.0002523
Kepler-10 b,2.12384,0.9999202
Kepler-10 b,2.14018,0.9997524
Kepler-10 b,2.15653,1.0000620
Kepler-10 b,2.17288,0.9998560
Kepler-10 b,2.18922,0.9998805
Kepler-10 b,2.20557,0.9996332
Kepler-10 b,2.22192,0.9997492
Kepler-10 b,2.23826,0.9999122
Kepler-10 b,2.25461,1.0000451
Kepler-10 b,2.27095,0.9998852
Kepler-10 b,2.28730,0.9997562
Kepler-10 b,2.30365,1.0000736
Kepler-10 b,2.31999,1.0003317
Kepler-10 b,2.33634,0.9999326
Kepler-10 b,2.35269,0.9999430
Kepler-10 b,2.36903,0.9998562
Kepler-10 b,2.38538,0.9994221
Kepler-10 b,2.40172,0.9998885
Kepler-10 b,2.41807,1.0001312
Kepler-10 b,2.43442,0.9996822
Kepler-10 b,2.45076,1.0000688
Kepler-10 b,2.46711,1.0000571
Kepler-10 b,2.48346,0.9998764
Kepler-10 b,2.49980,1.0000602
Kepler-10 b,2.51615,0.9999815
Kepler-10 b,2.53250,1.0001031
Kepler-10 b,2.54884,1.0004375
Kepler-10 b,2.56519,0.9998704
Kepler-10 b,2.58154,1.0001509
Kepler-10 b,2.59788,1.0001584
Kepler-10 b,2.61423,1.0002504
Kepler-10 b,2.63057,0.9999202
Kepler-10 b,2.64692,1.0003463
Kepler-10 b,2.66327,1.0002309
Kepler-10 b,2.67961,1.0003934
Kepler-10 b,2.69596,1.0004636
Kepler-10 b,2.71231,0.9999987
Kepler-10 b,2.72865,0.9999205
Kepler-10 b,2.74500,1.0000669
Kepler-10 b,2.76134,0.9996126
Kepler-10 b,2.77769,1.0006484
Kepler-10 b,2.79404,0.9999520
Kepler-10 b,2.81038,1.0003054
Kepler-10 b,2.82673,0.9997913
Kepler-10 b,2.84308,1.0003226
Kepler-10 b,2.85943,1.0000581
Kepler-10 b,2.87577,1.0000506
Kepler-10 b,2.89212,1.0000662
Kepler-10 b,2.90846,0.9997916
Kepler-10 b,2.92481,0.9997121
Kepler-10 b,2.94116,0.9996601
Kepler-10 b,2.95750,1.0002467
Kepler-10 b,2.97385,0.9996902
Kepler-10 b,2.99020,1.0000419
Kepler-10 b,3.00654,1.0001229
Kepler-10 b,3.02289,0.9998032
Kepler-10 b,3.03923,1.0000904
Kepler-10 b,3.05558,0.9996660
Kepler-10 b,3.07193,0.9999995
Kepler-10 b,3.08827,0.9999479
Kepler-10 b,3.10462,1.0003149
Kepler-10 b,3.12097,0.9997328
Kepler-10 b,3.13731,1.0003129
Kepler-10 b,3.15366,0.9999889
Kepler-10 b,3.17000,1.0003587
Kepler-10 b,3.18635,1.0001487
Kepler-10 b,3.20270,0.9997234
Kepler-10 b,3.21904,1.0004396
Kepler-10 b,3.23539,1.0001480
Kepler-10 b,3.25174,1.0000913
Kepler-10 b,3.26808,0.9997569
Kepler-10 b,3.28443,0.9997076
Kepler-10 b,3.30078,1.0001057
Kepler-10 b,3.31712,1.0002350
Kepler-10 b,3.33347,0.9996352
Kepler-10 b,3.34982,1.0001972
Kepler-10 b,3.36616,0.9996585
Kepler-10 b,3.38251,1.0002753
Kepler-10 b,3.39886,1.0000405
Kepler-10 b,3.41520,0.9997868
Kepler-10 b,3.43155,0.9998650
Kepler-10 b,3.44789,0.9996975
Kepler-10 b,3.46424,1.0001717
Kepler-10 b,3.48059,1.0005102
Kepler-10 b,3.49693,1.0000275
Kepler-10 b,3.51328,1.0000048
Kepler-10 b,3.52963,0.9999541
Kepler-10 b,3.54597,0.9999204
Kepler-10 b,3.56232,0.9998111
Kepler-10 b,3.57866,1.0000788
Kepler-10 b,3.59501,0.9997561
Kepler-10 b,3.61136,0.9999749
Kepler-10 b,3.62771,0.9999686
Kepler-10 b,3.64405,1.0000970
Kepler-10 b,3.66040,0.9998151
Kepler-10 b,3.67675,0.9998252
Kepler-10 b,3.69309,1.0000721
Kepler-10 b,3.70944,1.0001130
Kepler-10 b,3.72578,1.0000105
Kepler-10 b,3.74213,1.0000440
Kepler-10 b,3.75848,1.0004427
Kepler-10 b,3.77482,1.0004713
Kepler-10 b,3.79117,0.9996194
Kepler-10 b,3.80752,1.0000306
Kepler-10 b,3.82386,0.9999238
Kepler-10 b,3.84021,0.9996200
Kepler-10 b,3.85655,1.0004789
Kepler-10 b,3.87290,1.0000658
Kepler-10 b,3.88925,1.0000498
Kepler-10 b,3.90559,1.0003140
Kepler-10 b,3.92194,1.0000504
Kepler-10 b,3.93829,0.9996055
Kepler-10 b,3.95463,0.9996856
Kepler-10 b,3.97098,0.9998810
Kepler-10 b,3.98732,0.9996037
Kepler-10 b,4.00367,1.0000591
Kepler-10 b,4.02002,1.0001407
Kepler-10 b,4.03636,0.9998988
Kepler-10 b,4.05271,1.0002415
Kepler-10 b,4.06906,1.0000934
Kepler-10 b,4.08540,0.9997525
Kepler-10 b,4.10175,0.9999396
Kepler-10 b,4.11810,1.0001645
Kepler-10 b,4.13444,0.9998539
Kepler-10 b,4.15079,0.9999299
Kepler-10 b,4.16714,0.9998974
Kepler-10 b,4.18348,1.0001289
Kepler-10 b,4.19983,0.9999165
Kepler-10 b,4.21617,0.9999486
Kepler-10 b,4.23252,0.9998915
Kepler-10 b,4.24887,1.0001200
Kepler-10 b,4.26521,0.9999871
Kepler-10 b,4.28156,1.0000521
Kepler-10 b,4.29791,1.0003169
Kepler-10 b,4.31425,0.9997271
Kepler-10 b,4.33060,0.9999269
Kepler-10 b,4.34695,0.9992645
Kepler-10 b,4.36329,0.9997573
Kepler-10 b,4.37964,0.9999130
Kepler-10 b,4.39599,1.0000035
Kepler-10 b,4.41233,1.0001352
Kepler-10 b,4.42868,1.0000551
Kepler-10 b,4.44503,1.0001506
Kepler-10 b,4.46137,0.9999498
Kepler-10 b,4.47771,1.0004038
Kepler-10 b,4.49406,0.9998304
Kepler-10 b,4.51041,1.0000508
Kepler-10 b,4.52676,0.9992756
Kepler-10 b,4.54310,1.0000794
Kepler-10 b,4.55945,1.0000614
Kepler-10 b,4.57580,1.0000929
Kepler-10 b,4.59214,1.0005702
Kepler-10 b,4.60849,0.9999707
Kepler-10 b,4.62483,1.0001378
Kepler-10 b,4.64118,1.0002521
Kepler-10 b,4.65753,0.9999663
Kepler-10 b,4.67387,1.0002463
Kepler-10 b,4.69022,0.9999501
Kepler-10 b,4.70657,1.0000003
Kepler-10 b,4.72291,0.9998588
Kepler-10 b,4.73926,1.0000831
Kepler-10 b,4.75560,1.0002021
Kepler-10 b,4.77195,1.0003467
Kepler-10 b,4.78830,0.9999279
Kepler-10 b,-4.78440,1.0003364
Kepler-10 b,-4.76806,1.0001832
Kepler-10 b,-4.75172,1.0001429
Kepler-10 b,-4.73537,0.9999361
Kepler-10 b,-4.71902,1.0003496
Kepler-10 b,-4.70267,1.0001657
Kepler-10 b,-4.68633,1.0000280
Kepler-10 b,-4.66998,0.9996411
Kepler-10 b,-4.65363,1.0000207
Kepler-10 b,-4.63729,0.9998769
Kepler-10 b,-4.62094,0.9998244
Kepler-10 b,-4.60460,0.9997986
Kepler-10 b,-4.58825,1.0000234
Kepler-10 b,-4.57190,0.9997653
Kepler-10 b,-4.55555,0.9995684
Kepler-10 b,-4.53921,1.0001400
Kepler-10 b,-4.52286,1.0002136
Kepler-10 b,-4.50652,1.0000684
Kepler-10 b,-4.49017,1.0001308
Kepler-10 b,-4.47383,0.9999076
Kepler-10 b,-4.45748,1.0004005
Kepler-10 b,-4.44113,0.9999153
Kepler-10 b,-4.42479,1.0003054
Kepler-10 b,-4.40844,1.0000044
Kepler-10 b,-4.39209,1.0002870
Kepler-10 b,-4.37575,1.0002250
Kepler-10 b,-4.35940,1.0002498
Kepler-10 b,-4.34305,1.0000139
Kepler-10 b,-4.32671,0.9995014
Kepler-10 b,-4.31036,1.0001738
Kepler-10 b,-4.29401,1.0001200
Kepler-10 b,-4.27767,0.9999078
Kepler-10 b,-4.26132,1.0001677
Kepler-10 b,-4.24498,1.0000466
Kepler-10 b,-4.22863,1.0004168
Kepler-10 b,-4.21228,0.9997777
Kepler-10 b,-4.19594,0.9998010
Kepler-10 b,-4.17959,1.0001315
Kepler-10 b,-4.16324,1.0001544
Kepler-10 b,-4.14690,1.0003352
Kepler-10 b,-4.13055,1.0001212
Kepler-10 b,-4.11421,1.0001761
Kepler-10 b,-4.09786,0.9998259
Kepler-10 b,-4.08151,0.9998469
Kepler-10 b,-4.06517,1.0003689
Kepler-10 b,-4.04882,1.0002560
Kepler-10 b,-4.03247,0.9999408
Kepler-10 b,-4.01613,0.9999214
Kepler-10 b,-3.99978,1.0000179
Kepler-10 b,-3.98343,1.0000541
Kepler-10 b,-3.96709,1.0000547
Kepler-10 b,-3.95074,1.0001442
Kepler-10 b,-3.93439,1.0000406
Kepler-10 b,-3.91805,0.9998670
